location,date,variant,num_sequences_total
Argentina,6/8/2020,non_who,67
Argentina,6/22/2020,Alpha,79
Argentina,6/22/2020,B.1.1.277,79
Argentina,6/22/2020,B.1.1.302,79
Argentina,6/22/2020,B.1.1.519,79
Argentina,6/22/2020,B.1.160,79
Argentina,6/22/2020,B.1.177,79
Argentina,6/22/2020,B.1.221,79
Argentina,6/22/2020,B.1.258,79
Argentina,6/22/2020,B.1.367,79
Argentina,6/22/2020,B.1.620,79
Argentina,6/22/2020,Beta,79
Argentina,6/22/2020,Delta,79
Argentina,6/22/2020,Epsilon,79
Argentina,6/22/2020,Eta,79
Argentina,6/22/2020,Gamma,79
Argentina,6/22/2020,Iota,79
Argentina,6/22/2020,Kappa,79
Argentina,6/22/2020,Lambda,79
Argentina,6/22/2020,Mu,79
Argentina,6/22/2020,Omicron,79
Argentina,6/22/2020,S:677H.Robin1,79
Argentina,6/22/2020,S:677P.Pelican,79
Argentina,6/22/2020,others,79
Argentina,6/22/2020,non_who,79
Argentina,7/6/2020,Alpha,63
Argentina,7/6/2020,B.1.1.277,63
Argentina,7/6/2020,B.1.1.302,63
Argentina,7/6/2020,B.1.1.519,63
Argentina,7/6/2020,B.1.160,63
Argentina,7/6/2020,B.1.177,63
Argentina,7/6/2020,B.1.221,63
Argentina,7/6/2020,B.1.258,63
Argentina,7/6/2020,B.1.367,63
Argentina,7/6/2020,B.1.620,63
Argentina,7/6/2020,Beta,63
Argentina,7/6/2020,Delta,63
Argentina,7/6/2020,Epsilon,63
Argentina,7/6/2020,Eta,63
Argentina,7/6/2020,Gamma,63
Argentina,7/6/2020,Iota,63
Argentina,7/6/2020,Kappa,63
Argentina,7/6/2020,Lambda,63
Argentina,7/6/2020,Mu,63
Argentina,7/6/2020,Omicron,63
Argentina,7/6/2020,S:677H.Robin1,63
Argentina,7/6/2020,S:677P.Pelican,63
Argentina,7/6/2020,others,63
Argentina,7/6/2020,non_who,63
Argentina,7/20/2020,Alpha,113
Argentina,7/20/2020,B.1.1.277,113
Argentina,7/20/2020,B.1.1.302,113
Argentina,7/20/2020,B.1.1.519,113
Argentina,7/20/2020,B.1.160,113
Argentina,7/20/2020,B.1.177,113
Argentina,7/20/2020,B.1.221,113
Argentina,7/20/2020,B.1.258,113
Argentina,7/20/2020,B.1.367,113
Argentina,7/20/2020,B.1.620,113
Argentina,7/20/2020,Beta,113
Argentina,7/20/2020,Delta,113
Argentina,7/20/2020,Epsilon,113
Argentina,7/20/2020,Eta,113
Argentina,7/20/2020,Gamma,113
Argentina,7/20/2020,Iota,113
Argentina,7/20/2020,Kappa,113
Argentina,7/20/2020,Lambda,113
Argentina,7/20/2020,Mu,113
Argentina,7/20/2020,Omicron,113
Argentina,7/20/2020,S:677H.Robin1,113
Argentina,7/20/2020,S:677P.Pelican,113
Argentina,7/20/2020,others,113
Argentina,7/20/2020,non_who,113
Argentina,8/3/2020,Alpha,103
Argentina,8/3/2020,B.1.1.277,103
Argentina,8/3/2020,B.1.1.302,103
Argentina,8/3/2020,B.1.1.519,103
Argentina,8/3/2020,B.1.160,103
Argentina,8/3/2020,B.1.177,103
Argentina,8/3/2020,B.1.221,103
Argentina,8/3/2020,B.1.258,103
Argentina,8/3/2020,B.1.367,103
Argentina,8/3/2020,B.1.620,103
Argentina,8/3/2020,Beta,103
Argentina,8/3/2020,Delta,103
Argentina,8/3/2020,Epsilon,103
Argentina,8/3/2020,Eta,103
Argentina,8/3/2020,Gamma,103
Argentina,8/3/2020,Iota,103
Argentina,8/3/2020,Kappa,103
Argentina,8/3/2020,Lambda,103
Argentina,8/3/2020,Mu,103
Argentina,8/3/2020,Omicron,103
Argentina,8/3/2020,S:677H.Robin1,103
Argentina,8/3/2020,S:677P.Pelican,103
Argentina,8/3/2020,others,103
Argentina,8/3/2020,non_who,103
Argentina,8/17/2020,Alpha,113
Argentina,8/17/2020,B.1.1.277,113
Argentina,8/17/2020,B.1.1.302,113
Argentina,8/17/2020,B.1.1.519,113
Argentina,8/17/2020,B.1.160,113
Argentina,8/17/2020,B.1.177,113
Argentina,8/17/2020,B.1.221,113
Argentina,8/17/2020,B.1.258,113
Argentina,8/17/2020,B.1.367,113
Argentina,8/17/2020,B.1.620,113
Argentina,8/17/2020,Beta,113
Argentina,8/17/2020,Delta,113
Argentina,8/17/2020,Epsilon,113
Argentina,8/17/2020,Eta,113
Argentina,8/17/2020,Gamma,113
Argentina,8/17/2020,Iota,113
Argentina,8/17/2020,Kappa,113
Argentina,8/17/2020,Lambda,113
Argentina,8/17/2020,Mu,113
Argentina,8/17/2020,Omicron,113
Argentina,8/17/2020,S:677H.Robin1,113
Argentina,8/17/2020,S:677P.Pelican,113
Argentina,8/17/2020,others,113
Argentina,8/17/2020,non_who,113
Argentina,8/31/2020,Alpha,138
Argentina,8/31/2020,B.1.1.277,138
Argentina,8/31/2020,B.1.1.302,138
Argentina,8/31/2020,B.1.1.519,138
Argentina,8/31/2020,B.1.160,138
Argentina,8/31/2020,B.1.177,138
Argentina,8/31/2020,B.1.221,138
Argentina,8/31/2020,B.1.258,138
Argentina,8/31/2020,B.1.367,138
Argentina,8/31/2020,B.1.620,138
Argentina,8/31/2020,Beta,138
Argentina,8/31/2020,Delta,138
Argentina,8/31/2020,Epsilon,138
Argentina,8/31/2020,Eta,138
Argentina,8/31/2020,Gamma,138
Argentina,8/31/2020,Iota,138
Argentina,8/31/2020,Kappa,138
Argentina,8/31/2020,Lambda,138
Argentina,8/31/2020,Mu,138
Argentina,8/31/2020,Omicron,138
Argentina,8/31/2020,S:677H.Robin1,138
Argentina,8/31/2020,S:677P.Pelican,138
Argentina,8/31/2020,others,138
Argentina,8/31/2020,non_who,138
Argentina,9/14/2020,Alpha,50
Argentina,9/14/2020,B.1.1.277,50
Argentina,9/14/2020,B.1.1.302,50
Argentina,9/14/2020,B.1.1.519,50
Argentina,9/14/2020,B.1.160,50
Argentina,9/14/2020,B.1.177,50
Argentina,9/14/2020,B.1.221,50
Argentina,9/14/2020,B.1.258,50
Argentina,9/14/2020,B.1.367,50
Argentina,9/14/2020,B.1.620,50
Argentina,9/14/2020,Beta,50
Argentina,9/14/2020,Delta,50
Argentina,9/14/2020,Epsilon,50
Argentina,9/14/2020,Eta,50
Argentina,9/14/2020,Gamma,50
Argentina,9/14/2020,Iota,50
Argentina,9/14/2020,Kappa,50
Argentina,9/14/2020,Lambda,50
Argentina,9/14/2020,Mu,50
Argentina,9/14/2020,Omicron,50
Argentina,9/14/2020,S:677H.Robin1,50
Argentina,9/14/2020,S:677P.Pelican,50
Argentina,9/14/2020,others,50
Argentina,9/14/2020,non_who,50
Argentina,9/28/2020,Alpha,56
Argentina,9/28/2020,B.1.1.277,56
Argentina,9/28/2020,B.1.1.302,56
Argentina,9/28/2020,B.1.1.519,56
Argentina,9/28/2020,B.1.160,56
Argentina,9/28/2020,B.1.177,56
Argentina,9/28/2020,B.1.221,56
Argentina,9/28/2020,B.1.258,56
Argentina,9/28/2020,B.1.367,56
Argentina,9/28/2020,B.1.620,56
Argentina,9/28/2020,Beta,56
Argentina,9/28/2020,Delta,56
Argentina,9/28/2020,Epsilon,56
Argentina,9/28/2020,Eta,56
Argentina,9/28/2020,Gamma,56
Argentina,9/28/2020,Iota,56
Argentina,9/28/2020,Kappa,56
Argentina,9/28/2020,Lambda,56
Argentina,9/28/2020,Mu,56
Argentina,9/28/2020,Omicron,56
Argentina,9/28/2020,S:677H.Robin1,56
Argentina,9/28/2020,S:677P.Pelican,56
Argentina,9/28/2020,others,56
Argentina,9/28/2020,non_who,56
Argentina,10/12/2020,Alpha,39
Argentina,10/12/2020,B.1.1.277,39
Argentina,10/12/2020,B.1.1.302,39
Argentina,10/12/2020,B.1.1.519,39
Argentina,10/12/2020,B.1.160,39
Argentina,10/12/2020,B.1.177,39
Argentina,10/12/2020,B.1.221,39
Argentina,10/12/2020,B.1.258,39
Argentina,10/12/2020,B.1.367,39
Argentina,10/12/2020,B.1.620,39
Argentina,10/12/2020,Beta,39
Argentina,10/12/2020,Delta,39
Argentina,10/12/2020,Epsilon,39
Argentina,10/12/2020,Eta,39
Argentina,10/12/2020,Gamma,39
Argentina,10/12/2020,Iota,39
Argentina,10/12/2020,Kappa,39
Argentina,10/12/2020,Lambda,39
Argentina,10/12/2020,Mu,39
Argentina,10/12/2020,Omicron,39
Argentina,10/12/2020,S:677H.Robin1,39
Argentina,10/12/2020,S:677P.Pelican,39
Argentina,10/12/2020,others,39
Argentina,10/12/2020,non_who,39
Argentina,10/26/2020,Alpha,102
Argentina,10/26/2020,B.1.1.277,102
Argentina,10/26/2020,B.1.1.302,102
Argentina,10/26/2020,B.1.1.519,102
Argentina,10/26/2020,B.1.160,102
Argentina,10/26/2020,B.1.177,102
Argentina,10/26/2020,B.1.221,102
Argentina,10/26/2020,B.1.258,102
Argentina,10/26/2020,B.1.367,102
Argentina,10/26/2020,B.1.620,102
Argentina,10/26/2020,Beta,102
Argentina,10/26/2020,Delta,102
Argentina,10/26/2020,Epsilon,102
Argentina,10/26/2020,Eta,102
Argentina,10/26/2020,Gamma,102
Argentina,10/26/2020,Iota,102
Argentina,10/26/2020,Kappa,102
Argentina,10/26/2020,Lambda,102
Argentina,10/26/2020,Mu,102
Argentina,10/26/2020,Omicron,102
Argentina,10/26/2020,S:677H.Robin1,102
Argentina,10/26/2020,S:677P.Pelican,102
Argentina,10/26/2020,others,102
Argentina,10/26/2020,non_who,102
Argentina,11/9/2020,Alpha,58
Argentina,11/9/2020,B.1.1.277,58
Argentina,11/9/2020,B.1.1.302,58
Argentina,11/9/2020,B.1.1.519,58
Argentina,11/9/2020,B.1.160,58
Argentina,11/9/2020,B.1.177,58
Argentina,11/9/2020,B.1.221,58
Argentina,11/9/2020,B.1.258,58
Argentina,11/9/2020,B.1.367,58
Argentina,11/9/2020,B.1.620,58
Argentina,11/9/2020,Beta,58
Argentina,11/9/2020,Delta,58
Argentina,11/9/2020,Epsilon,58
Argentina,11/9/2020,Eta,58
Argentina,11/9/2020,Gamma,58
Argentina,11/9/2020,Iota,58
Argentina,11/9/2020,Kappa,58
Argentina,11/9/2020,Lambda,58
Argentina,11/9/2020,Mu,58
Argentina,11/9/2020,Omicron,58
Argentina,11/9/2020,S:677H.Robin1,58
Argentina,11/9/2020,S:677P.Pelican,58
Argentina,11/9/2020,others,58
Argentina,11/9/2020,non_who,58
Argentina,11/23/2020,Alpha,63
Argentina,11/23/2020,B.1.1.277,63
Argentina,11/23/2020,B.1.1.302,63
Argentina,11/23/2020,B.1.1.519,63
Argentina,11/23/2020,B.1.160,63
Argentina,11/23/2020,B.1.177,63
Argentina,11/23/2020,B.1.221,63
Argentina,11/23/2020,B.1.258,63
Argentina,11/23/2020,B.1.367,63
Argentina,11/23/2020,B.1.620,63
Argentina,11/23/2020,Beta,63
Argentina,11/23/2020,Delta,63
Argentina,11/23/2020,Epsilon,63
Argentina,11/23/2020,Eta,63
Argentina,11/23/2020,Gamma,63
Argentina,11/23/2020,Iota,63
Argentina,11/23/2020,Kappa,63
Argentina,11/23/2020,Lambda,63
Argentina,11/23/2020,Mu,63
Argentina,11/23/2020,Omicron,63
Argentina,11/23/2020,S:677H.Robin1,63
Argentina,11/23/2020,S:677P.Pelican,63
Argentina,11/23/2020,others,63
Argentina,11/23/2020,non_who,63
Argentina,12/7/2020,Alpha,49
Argentina,12/7/2020,B.1.1.277,49
Argentina,12/7/2020,B.1.1.302,49
Argentina,12/7/2020,B.1.1.519,49
Argentina,12/7/2020,B.1.160,49
Argentina,12/7/2020,B.1.177,49
Argentina,12/7/2020,B.1.221,49
Argentina,12/7/2020,B.1.258,49
Argentina,12/7/2020,B.1.367,49
Argentina,12/7/2020,B.1.620,49
Argentina,12/7/2020,Beta,49
Argentina,12/7/2020,Delta,49
Argentina,12/7/2020,Epsilon,49
Argentina,12/7/2020,Eta,49
Argentina,12/7/2020,Gamma,49
Argentina,12/7/2020,Iota,49
Argentina,12/7/2020,Kappa,49
Argentina,12/7/2020,Lambda,49
Argentina,12/7/2020,Mu,49
Argentina,12/7/2020,Omicron,49
Argentina,12/7/2020,S:677H.Robin1,49
Argentina,12/7/2020,S:677P.Pelican,49
Argentina,12/7/2020,others,49
Argentina,12/7/2020,non_who,49
Argentina,12/21/2020,Alpha,71
Argentina,12/21/2020,B.1.1.277,71
Argentina,12/21/2020,B.1.1.302,71
Argentina,12/21/2020,B.1.1.519,71
Argentina,12/21/2020,B.1.160,71
Argentina,12/21/2020,B.1.177,71
Argentina,12/21/2020,B.1.221,71
Argentina,12/21/2020,B.1.258,71
Argentina,12/21/2020,B.1.367,71
Argentina,12/21/2020,B.1.620,71
Argentina,12/21/2020,Beta,71
Argentina,12/21/2020,Delta,71
Argentina,12/21/2020,Epsilon,71
Argentina,12/21/2020,Eta,71
Argentina,12/21/2020,Gamma,71
Argentina,12/21/2020,Iota,71
Argentina,12/21/2020,Kappa,71
Argentina,12/21/2020,Lambda,71
Argentina,12/21/2020,Mu,71
Argentina,12/21/2020,Omicron,71
Argentina,12/21/2020,S:677H.Robin1,71
Argentina,12/21/2020,S:677P.Pelican,71
Argentina,12/21/2020,others,71
Argentina,12/21/2020,non_who,71
Argentina,1/4/2021,Alpha,49
Argentina,1/4/2021,B.1.1.277,49
Argentina,1/4/2021,B.1.1.302,49
Argentina,1/4/2021,B.1.1.519,49
Argentina,1/4/2021,B.1.160,49
Argentina,1/4/2021,B.1.177,49
Argentina,1/4/2021,B.1.221,49
Argentina,1/4/2021,B.1.258,49
Argentina,1/4/2021,B.1.367,49
Argentina,1/4/2021,B.1.620,49
Argentina,1/4/2021,Beta,49
Argentina,1/4/2021,Delta,49
Argentina,1/4/2021,Epsilon,49
Argentina,1/4/2021,Eta,49
Argentina,1/4/2021,Gamma,49
Argentina,1/4/2021,Iota,49
Argentina,1/4/2021,Kappa,49
Argentina,1/4/2021,Lambda,49
Argentina,1/4/2021,Mu,49
Argentina,1/4/2021,Omicron,49
Argentina,1/4/2021,S:677H.Robin1,49
Argentina,1/4/2021,S:677P.Pelican,49
Argentina,1/4/2021,others,49
Argentina,1/4/2021,non_who,49
Argentina,1/11/2021,Alpha,33
Argentina,1/11/2021,B.1.1.277,33
Argentina,1/11/2021,B.1.1.302,33
Argentina,1/11/2021,B.1.1.519,33
Argentina,1/11/2021,B.1.160,33
Argentina,1/11/2021,B.1.177,33
Argentina,1/11/2021,B.1.221,33
Argentina,1/11/2021,B.1.258,33
Argentina,1/11/2021,B.1.367,33
Argentina,1/11/2021,B.1.620,33
Argentina,1/11/2021,Beta,33
Argentina,1/11/2021,Delta,33
Argentina,1/11/2021,Epsilon,33
Argentina,1/11/2021,Eta,33
Argentina,1/11/2021,Gamma,33
Argentina,1/11/2021,Iota,33
Argentina,1/11/2021,Kappa,33
Argentina,1/11/2021,Lambda,33
Argentina,1/11/2021,Mu,33
Argentina,1/11/2021,Omicron,33
Argentina,1/11/2021,S:677H.Robin1,33
Argentina,1/11/2021,S:677P.Pelican,33
Argentina,1/11/2021,others,33
Argentina,1/11/2021,non_who,33
Argentina,1/25/2021,Alpha,62
Argentina,1/25/2021,B.1.1.277,62
Argentina,1/25/2021,B.1.1.302,62
Argentina,1/25/2021,B.1.1.519,62
Argentina,1/25/2021,B.1.160,62
Argentina,1/25/2021,B.1.177,62
Argentina,1/25/2021,B.1.221,62
Argentina,1/25/2021,B.1.258,62
Argentina,1/25/2021,B.1.367,62
Argentina,1/25/2021,B.1.620,62
Argentina,1/25/2021,Beta,62
Argentina,1/25/2021,Delta,62
Argentina,1/25/2021,Epsilon,62
Argentina,1/25/2021,Eta,62
Argentina,1/25/2021,Gamma,62
Argentina,1/25/2021,Iota,62
Argentina,1/25/2021,Kappa,62
Argentina,1/25/2021,Lambda,62
Argentina,1/25/2021,Mu,62
Argentina,1/25/2021,Omicron,62
Argentina,1/25/2021,S:677H.Robin1,62
Argentina,1/25/2021,S:677P.Pelican,62
Argentina,1/25/2021,others,62
Argentina,1/25/2021,non_who,62
Argentina,2/8/2021,Alpha,69
Argentina,2/8/2021,B.1.1.277,69
Argentina,2/8/2021,B.1.1.302,69
Argentina,2/8/2021,B.1.1.519,69
Argentina,2/8/2021,B.1.160,69
Argentina,2/8/2021,B.1.177,69
Argentina,2/8/2021,B.1.221,69
Argentina,2/8/2021,B.1.258,69
Argentina,2/8/2021,B.1.367,69
Argentina,2/8/2021,B.1.620,69
Argentina,2/8/2021,Beta,69
Argentina,2/8/2021,Delta,69
Argentina,2/8/2021,Epsilon,69
Argentina,2/8/2021,Eta,69
Argentina,2/8/2021,Gamma,69
Argentina,2/8/2021,Iota,69
Argentina,2/8/2021,Kappa,69
Argentina,2/8/2021,Lambda,69
Argentina,2/8/2021,Mu,69
Argentina,2/8/2021,Omicron,69
Argentina,2/8/2021,S:677H.Robin1,69
Argentina,2/8/2021,S:677P.Pelican,69
Argentina,2/8/2021,others,69
Argentina,2/8/2021,non_who,69
Argentina,2/22/2021,Alpha,57
Argentina,2/22/2021,B.1.1.277,57
Argentina,2/22/2021,B.1.1.302,57
Argentina,2/22/2021,B.1.1.519,57
Argentina,2/22/2021,B.1.160,57
Argentina,2/22/2021,B.1.177,57
Argentina,2/22/2021,B.1.221,57
Argentina,2/22/2021,B.1.258,57
Argentina,2/22/2021,B.1.367,57
Argentina,2/22/2021,B.1.620,57
Argentina,2/22/2021,Beta,57
Argentina,2/22/2021,Delta,57
Argentina,2/22/2021,Epsilon,57
Argentina,2/22/2021,Eta,57
Argentina,2/22/2021,Gamma,57
Argentina,2/22/2021,Iota,57
Argentina,2/22/2021,Kappa,57
Argentina,2/22/2021,Lambda,57
Argentina,2/22/2021,Mu,57
Argentina,2/22/2021,Omicron,57
Argentina,2/22/2021,S:677H.Robin1,57
Argentina,2/22/2021,S:677P.Pelican,57
Argentina,2/22/2021,others,57
Argentina,2/22/2021,non_who,57
Argentina,3/8/2021,Alpha,65
Argentina,3/8/2021,B.1.1.277,65
Argentina,3/8/2021,B.1.1.302,65
Argentina,3/8/2021,B.1.1.519,65
Argentina,3/8/2021,B.1.160,65
Argentina,3/8/2021,B.1.177,65
Argentina,3/8/2021,B.1.221,65
Argentina,3/8/2021,B.1.258,65
Argentina,3/8/2021,B.1.367,65
Argentina,3/8/2021,B.1.620,65
Argentina,3/8/2021,Beta,65
Argentina,3/8/2021,Delta,65
Argentina,3/8/2021,Epsilon,65
Argentina,3/8/2021,Eta,65
Argentina,3/8/2021,Gamma,65
Argentina,3/8/2021,Iota,65
Argentina,3/8/2021,Kappa,65
Argentina,3/8/2021,Lambda,65
Argentina,3/8/2021,Mu,65
Argentina,3/8/2021,Omicron,65
Argentina,3/8/2021,S:677H.Robin1,65
Argentina,3/8/2021,S:677P.Pelican,65
Argentina,3/8/2021,others,65
Argentina,3/8/2021,non_who,65
Argentina,3/22/2021,Alpha,177
Argentina,3/22/2021,B.1.1.277,177
Argentina,3/22/2021,B.1.1.302,177
Argentina,3/22/2021,B.1.1.519,177
Argentina,3/22/2021,B.1.160,177
Argentina,3/22/2021,B.1.177,177
Argentina,3/22/2021,B.1.221,177
Argentina,3/22/2021,B.1.258,177
Argentina,3/22/2021,B.1.367,177
Argentina,3/22/2021,B.1.620,177
Argentina,3/22/2021,Beta,177
Argentina,3/22/2021,Delta,177
Argentina,3/22/2021,Epsilon,177
Argentina,3/22/2021,Eta,177
Argentina,3/22/2021,Gamma,177
Argentina,3/22/2021,Iota,177
Argentina,3/22/2021,Kappa,177
Argentina,3/22/2021,Lambda,177
Argentina,3/22/2021,Mu,177
Argentina,3/22/2021,Omicron,177
Argentina,3/22/2021,S:677H.Robin1,177
Argentina,3/22/2021,S:677P.Pelican,177
Argentina,3/22/2021,others,177
Argentina,3/22/2021,non_who,177
Argentina,4/5/2021,Alpha,196
Argentina,4/5/2021,B.1.1.277,196
Argentina,4/5/2021,B.1.1.302,196
Argentina,4/5/2021,B.1.1.519,196
Argentina,4/5/2021,B.1.160,196
Argentina,4/5/2021,B.1.177,196
Argentina,4/5/2021,B.1.221,196
Argentina,4/5/2021,B.1.258,196
Argentina,4/5/2021,B.1.367,196
Argentina,4/5/2021,B.1.620,196
Argentina,4/5/2021,Beta,196
Argentina,4/5/2021,Delta,196
Argentina,4/5/2021,Epsilon,196
Argentina,4/5/2021,Eta,196
Argentina,4/5/2021,Gamma,196
Argentina,4/5/2021,Iota,196
Argentina,4/5/2021,Kappa,196
Argentina,4/5/2021,Lambda,196
Argentina,4/5/2021,Mu,196
Argentina,4/5/2021,Omicron,196
Argentina,4/5/2021,S:677H.Robin1,196
Argentina,4/5/2021,S:677P.Pelican,196
Argentina,4/5/2021,others,196
Argentina,4/5/2021,non_who,196
Argentina,4/19/2021,Alpha,298
Argentina,4/19/2021,B.1.1.277,298
Argentina,4/19/2021,B.1.1.302,298
Argentina,4/19/2021,B.1.1.519,298
Argentina,4/19/2021,B.1.160,298
Argentina,4/19/2021,B.1.177,298
Argentina,4/19/2021,B.1.221,298
Argentina,4/19/2021,B.1.258,298
Argentina,4/19/2021,B.1.367,298
Argentina,4/19/2021,B.1.620,298
Argentina,4/19/2021,Beta,298
Argentina,4/19/2021,Delta,298
Argentina,4/19/2021,Epsilon,298
Argentina,4/19/2021,Eta,298
Argentina,4/19/2021,Gamma,298
Argentina,4/19/2021,Iota,298
Argentina,4/19/2021,Kappa,298
Argentina,4/19/2021,Lambda,298
Argentina,4/19/2021,Mu,298
Argentina,4/19/2021,Omicron,298
Argentina,4/19/2021,S:677H.Robin1,298
Argentina,4/19/2021,S:677P.Pelican,298
Argentina,4/19/2021,others,298
Argentina,4/19/2021,non_who,298
Argentina,5/3/2021,Alpha,337
Argentina,5/3/2021,B.1.1.277,337
Argentina,5/3/2021,B.1.1.302,337
Argentina,5/3/2021,B.1.1.519,337
Argentina,5/3/2021,B.1.160,337
Argentina,5/3/2021,B.1.177,337
Argentina,5/3/2021,B.1.221,337
Argentina,5/3/2021,B.1.258,337
Argentina,5/3/2021,B.1.367,337
Argentina,5/3/2021,B.1.620,337
Argentina,5/3/2021,Beta,337
Argentina,5/3/2021,Delta,337
Argentina,5/3/2021,Epsilon,337
Argentina,5/3/2021,Eta,337
Argentina,5/3/2021,Gamma,337
Argentina,5/3/2021,Iota,337
Argentina,5/3/2021,Kappa,337
Argentina,5/3/2021,Lambda,337
Argentina,5/3/2021,Mu,337
Argentina,5/3/2021,Omicron,337
Argentina,5/3/2021,S:677H.Robin1,337
Argentina,5/3/2021,S:677P.Pelican,337
Argentina,5/3/2021,others,337
Argentina,5/3/2021,non_who,337
Argentina,5/17/2021,Alpha,338
Argentina,5/17/2021,B.1.1.277,338
Argentina,5/17/2021,B.1.1.302,338
Argentina,5/17/2021,B.1.1.519,338
Argentina,5/17/2021,B.1.160,338
Argentina,5/17/2021,B.1.177,338
Argentina,5/17/2021,B.1.221,338
Argentina,5/17/2021,B.1.258,338
Argentina,5/17/2021,B.1.367,338
Argentina,5/17/2021,B.1.620,338
Argentina,5/17/2021,Beta,338
Argentina,5/17/2021,Delta,338
Argentina,5/17/2021,Epsilon,338
Argentina,5/17/2021,Eta,338
Argentina,5/17/2021,Gamma,338
Argentina,5/17/2021,Iota,338
Argentina,5/17/2021,Kappa,338
Argentina,5/17/2021,Lambda,338
Argentina,5/17/2021,Mu,338
Argentina,5/17/2021,Omicron,338
Argentina,5/17/2021,S:677H.Robin1,338
Argentina,5/17/2021,S:677P.Pelican,338
Argentina,5/17/2021,others,338
Argentina,5/17/2021,non_who,338
Argentina,5/31/2021,Alpha,301
Argentina,5/31/2021,B.1.1.277,301
Argentina,5/31/2021,B.1.1.302,301
Argentina,5/31/2021,B.1.1.519,301
Argentina,5/31/2021,B.1.160,301
Argentina,5/31/2021,B.1.177,301
Argentina,5/31/2021,B.1.221,301
Argentina,5/31/2021,B.1.258,301
Argentina,5/31/2021,B.1.367,301
Argentina,5/31/2021,B.1.620,301
Argentina,5/31/2021,Beta,301
Argentina,5/31/2021,Delta,301
Argentina,5/31/2021,Epsilon,301
Argentina,5/31/2021,Eta,301
Argentina,5/31/2021,Gamma,301
Argentina,5/31/2021,Iota,301
Argentina,5/31/2021,Kappa,301
Argentina,5/31/2021,Lambda,301
Argentina,5/31/2021,Mu,301
Argentina,5/31/2021,Omicron,301
Argentina,5/31/2021,S:677H.Robin1,301
Argentina,5/31/2021,S:677P.Pelican,301
Argentina,5/31/2021,others,301
Argentina,5/31/2021,non_who,301
Argentina,6/14/2021,Alpha,407
Argentina,6/14/2021,B.1.1.277,407
Argentina,6/14/2021,B.1.1.302,407
Argentina,6/14/2021,B.1.1.519,407
Argentina,6/14/2021,B.1.160,407
Argentina,6/14/2021,B.1.177,407
Argentina,6/14/2021,B.1.221,407
Argentina,6/14/2021,B.1.258,407
Argentina,6/14/2021,B.1.367,407
Argentina,6/14/2021,B.1.620,407
Argentina,6/14/2021,Beta,407
Argentina,6/14/2021,Delta,407
Argentina,6/14/2021,Epsilon,407
Argentina,6/14/2021,Eta,407
Argentina,6/14/2021,Gamma,407
Argentina,6/14/2021,Iota,407
Argentina,6/14/2021,Kappa,407
Argentina,6/14/2021,Lambda,407
Argentina,6/14/2021,Mu,407
Argentina,6/14/2021,Omicron,407
Argentina,6/14/2021,S:677H.Robin1,407
Argentina,6/14/2021,S:677P.Pelican,407
Argentina,6/14/2021,others,407
Argentina,6/14/2021,non_who,407
Argentina,6/28/2021,Alpha,380
Argentina,6/28/2021,B.1.1.277,380
Argentina,6/28/2021,B.1.1.302,380
Argentina,6/28/2021,B.1.1.519,380
Argentina,6/28/2021,B.1.160,380
Argentina,6/28/2021,B.1.177,380
Argentina,6/28/2021,B.1.221,380
Argentina,6/28/2021,B.1.258,380
Argentina,6/28/2021,B.1.367,380
Argentina,6/28/2021,B.1.620,380
Argentina,6/28/2021,Beta,380
Argentina,6/28/2021,Delta,380
Argentina,6/28/2021,Epsilon,380
Argentina,6/28/2021,Eta,380
Argentina,6/28/2021,Gamma,380
Argentina,6/28/2021,Iota,380
Argentina,6/28/2021,Kappa,380
Argentina,6/28/2021,Lambda,380
Argentina,6/28/2021,Mu,380
Argentina,6/28/2021,Omicron,380
Argentina,6/28/2021,S:677H.Robin1,380
Argentina,6/28/2021,S:677P.Pelican,380
Argentina,6/28/2021,others,380
Argentina,6/28/2021,non_who,380
Argentina,7/12/2021,Alpha,356
Argentina,7/12/2021,B.1.1.277,356
Argentina,7/12/2021,B.1.1.302,356
Argentina,7/12/2021,B.1.1.519,356
Argentina,7/12/2021,B.1.160,356
Argentina,7/12/2021,B.1.177,356
Argentina,7/12/2021,B.1.221,356
Argentina,7/12/2021,B.1.258,356
Argentina,7/12/2021,B.1.367,356
Argentina,7/12/2021,B.1.620,356
Argentina,7/12/2021,Beta,356
Argentina,7/12/2021,Delta,356
Argentina,7/12/2021,Epsilon,356
Argentina,7/12/2021,Eta,356
Argentina,7/12/2021,Gamma,356
Argentina,7/12/2021,Iota,356
Argentina,7/12/2021,Kappa,356
Argentina,7/12/2021,Lambda,356
Argentina,7/12/2021,Mu,356
Argentina,7/12/2021,Omicron,356
Argentina,7/12/2021,S:677H.Robin1,356
Argentina,7/12/2021,S:677P.Pelican,356
Argentina,7/12/2021,others,356
Argentina,7/12/2021,non_who,356
Argentina,7/26/2021,Alpha,336
Argentina,7/26/2021,B.1.1.277,336
Argentina,7/26/2021,B.1.1.302,336
Argentina,7/26/2021,B.1.1.519,336
Argentina,7/26/2021,B.1.160,336
Argentina,7/26/2021,B.1.177,336
Argentina,7/26/2021,B.1.221,336
Argentina,7/26/2021,B.1.258,336
Argentina,7/26/2021,B.1.367,336
Argentina,7/26/2021,B.1.620,336
Argentina,7/26/2021,Beta,336
Argentina,7/26/2021,Delta,336
